,primary_key,Customer_ID,Product_ID,Month,Customer_name,Product_family,Customer_Cohort_Year,Customer_Tenure,Dimension1,Dimension2,Dimension3,Value type,Value yearly,year
3343,0,CUST-00001,PROD-0008,2024-08-01,,,2024,7,UK,Europe,Enterprise,EoP_reversed,-125660.31,2024
3344,0,CUST-00001,PROD-0008,2024-09-01,,,2024,8,UK,Europe,Enterprise,EoP_reversed,-106025.04,2024
3345,0,CUST-00001,PROD-0008,2024-10-01,,,2024,9,UK,Europe,Enterprise,EoP_reversed,-114144.0,2024
3347,1,CUST-00002,PROD-0002,2024-01-01,,,2024,0,France,Europe,Mid-Market,EoP_reversed,-80021.66,2024
3348,1,CUST-00002,PROD-0002,2024-02-01,,,2024,1,France,Europe,Mid-Market,EoP_reversed,-74191.23,2024
3349,1,CUST-00002,PROD-0002,2024-03-01,,,2024,2,France,Europe,Mid-Market,EoP_reversed,-79362.58,2024
3350,1,CUST-00002,PROD-0002,2024-04-01,,,2024,3,France,Europe,Mid-Market,EoP_reversed,-89352.8,2024
3351,1,CUST-00002,PROD-0002,2024-05-01,,,2024,4,France,Europe,Mid-Market,EoP_reversed,-81760.47,2024
3353,2,CUST-00003,PROD-0002,2024-11-01,,,2024,0,UK,Europe,Enterprise,EoP_reversed,-393486.59,2024
3354,2,CUST-00003,PROD-0002,2024-12-01,,,2024,1,UK,Europe,Enterprise,EoP_reversed,-361956.09,2024
3355,2,CUST-00003,PROD-0002,2025-01-01,,,2024,2,UK,Europe,Enterprise,EoP_reversed,-402728.65,2025
3356,2,CUST-00003,PROD-0002,2025-02-01,,,2024,3,UK,Europe,Enterprise,EoP_reversed,-419730.2,2025
3357,2,CUST-00003,PROD-0002,2025-03-01,,,2024,4,UK,Europe,Enterprise,EoP_reversed,-393485.11,2025
3358,2,CUST-00003,PROD-0002,2025-04-01,,,2024,5,UK,Europe,Enterprise,EoP_reversed,-369224.45,2025
3359,2,CUST-00003,PROD-0002,2025-05-01,,,2024,6,UK,Europe,Enterprise,EoP_reversed,-382975.57,2025
3360,2,CUST-00003,PROD-0002,2025-06-01,,,2024,7,UK,Europe,Enterprise,EoP_reversed,-366288.66,2025
3361,2,CUST-00003,PROD-0002,2025-07-01,,,2024,8,UK,Europe,Enterprise,EoP_reversed,-428517.46,2025
3362,2,CUST-00003,PROD-0002,2025-08-01,,,2024,9,UK,Europe,Enterprise,EoP_reversed,-426076.42,2025
3363,2,CUST-00003,PROD-0002,2025-09-01,,,2024,10,UK,Europe,Enterprise,EoP_reversed,-425766.78,2025
3365,3,CUST-00003,PROD-0005,2024-11-01,,,2024,0,UK,Europe,Enterprise,EoP_reversed,-177046.19,2024
3366,3,CUST-00003,PROD-0005,2024-12-01,,,2024,1,UK,Europe,Enterprise,EoP_reversed,-212679.75,2024
3367,3,CUST-00003,PROD-0005,2025-01-01,,,2024,2,UK,Europe,Enterprise,EoP_reversed,-210706.29,2025
3368,3,CUST-00003,PROD-0005,2025-02-01,,,2024,3,UK,Europe,Enterprise,EoP_reversed,-208862.91,2025
3369,3,CUST-00003,PROD-0005,2025-03-01,,,2024,4,UK,Europe,Enterprise,EoP_reversed,-188329.78,2025
3370,3,CUST-00003,PROD-0005,2025-04-01,,,2024,5,UK,Europe,Enterprise,EoP_reversed,-178552.37,2025
3371,3,CUST-00003,PROD-0005,2025-05-01,,,2024,6,UK,Europe,Enterprise,EoP_reversed,-210678.39,2025
3372,3,CUST-00003,PROD-0005,2025-06-01,,,2024,7,UK,Europe,Enterprise,EoP_reversed,-213379.04,2025
3373,3,CUST-00003,PROD-0005,2025-07-01,,,2024,8,UK,Europe,Enterprise,EoP_reversed,-179638.6,2025
3374,3,CUST-00003,PROD-0005,2025-08-01,,,2024,9,UK,Europe,Enterprise,EoP_reversed,-195321.42,2025
3375,3,CUST-00003,PROD-0005,2025-09-01,,,2024,10,UK,Europe,Enterprise,EoP_reversed,-178994.54,2025
3376,3,CUST-00003,PROD-0005,2025-10-01,,,2024,11,UK,Europe,Enterprise,EoP_reversed,-206079.07,2025
3378,4,CUST-00003,PROD-0001,2024-11-01,,,2024,0,UK,Europe,Enterprise,EoP_reversed,-169626.87,2024
3379,4,CUST-00003,PROD-0001,2024-12-01,,,2024,1,UK,Europe,Enterprise,EoP_reversed,-163985.73,2024
3380,4,CUST-00003,PROD-0001,2025-01-01,,,2024,2,UK,Europe,Enterprise,EoP_reversed,-190162.54,2025
3381,4,CUST-00003,PROD-0001,2025-02-01,,,2024,3,UK,Europe,Enterprise,EoP_reversed,-190074.73,2025
3383,5,CUST-00004,PROD-0003,2024-01-01,,,2024,0,Japan,APAC,Enterprise,EoP_reversed,-124995.14,2024
3384,5,CUST-00004,PROD-0003,2024-02-01,,,2024,1,Japan,APAC,Enterprise,EoP_reversed,-126957.21,2024
3385,5,CUST-00004,PROD-0003,2024-03-01,,,2024,2,Japan,APAC,Enterprise,EoP_reversed,-135851.86,2024
3386,5,CUST-00004,PROD-0003,2024-04-01,,,2024,3,Japan,APAC,Enterprise,EoP_reversed,-134970.53,2024
3387,5,CUST-00004,PROD-0003,2024-05-01,,,2024,4,Japan,APAC,Enterprise,EoP_reversed,-130653.39,2024
3388,5,CUST-00004,PROD-0003,2024-06-01,,,2024,5,Japan,APAC,Enterprise,EoP_reversed,-129027.51,2024
3389,5,CUST-00004,PROD-0003,2024-07-01,,,2024,6,Japan,APAC,Enterprise,EoP_reversed,-129601.35,2024
3390,5,CUST-00004,PROD-0003,2024-08-01,,,2024,7,Japan,APAC,Enterprise,EoP_reversed,-121795.94,2024
3391,5,CUST-00004,PROD-0003,2024-09-01,,,2024,8,Japan,APAC,Enterprise,EoP_reversed,-128575.51,2024
3392,5,CUST-00004,PROD-0003,2024-10-01,,,2024,9,Japan,APAC,Enterprise,EoP_reversed,-121160.18,2024
3393,5,CUST-00004,PROD-0003,2024-11-01,,,2024,10,Japan,APAC,Enterprise,EoP_reversed,-134242.11,2024
3395,6,CUST-00005,PROD-0002,2024-04-01,,,2024,0,UK,Europe,Mid-Market,EoP_reversed,-41141.72,2024
3396,6,CUST-00005,PROD-0002,2024-05-01,,,2024,1,UK,Europe,Mid-Market,EoP_reversed,-38245.53,2024
3397,6,CUST-00005,PROD-0002,2024-06-01,,,2024,2,UK,Europe,Mid-Market,EoP_reversed,-38165.51,2024
3398,6,CUST-00005,PROD-0002,2024-07-01,,,2024,3,UK,Europe,Mid-Market,EoP_reversed,-36958.95,2024
3400,7,CUST-00005,PROD-0004,2024-04-01,,,2024,0,UK,Europe,Mid-Market,EoP_reversed,-33086.32,2024
3401,7,CUST-00005,PROD-0004,2024-05-01,,,2024,1,UK,Europe,Mid-Market,EoP_reversed,-32806.07,2024
3402,7,CUST-00005,PROD-0004,2024-06-01,,,2024,2,UK,Europe,Mid-Market,EoP_reversed,-27978.0,2024
3404,8,CUST-00006,PROD-0005,2024-01-01,,,2024,0,USA,North America,Mid-Market,EoP_reversed,-61145.67,2024
3405,8,CUST-00006,PROD-0005,2024-02-01,,,2024,1,USA,North America,Mid-Market,EoP_reversed,-63007.31,2024
3406,8,CUST-00006,PROD-0005,2024-03-01,,,2024,2,USA,North America,Mid-Market,EoP_reversed,-59423.2,2024
3407,8,CUST-00006,PROD-0005,2024-04-01,,,2024,3,USA,North America,Mid-Market,EoP_reversed,-55522.53,2024
3408,8,CUST-00006,PROD-0005,2024-05-01,,,2024,4,USA,North America,Mid-Market,EoP_reversed,-58214.67,2024
3409,8,CUST-00006,PROD-0005,2024-06-01,,,2024,5,USA,North America,Mid-Market,EoP_reversed,-57443.08,2024
3411,9,CUST-00007,PROD-0002,2024-01-01,,,2024,0,Japan,APAC,Mid-Market,EoP_reversed,-47804.71,2024
3412,9,CUST-00007,PROD-0002,2024-02-01,,,2024,1,Japan,APAC,Mid-Market,EoP_reversed,-50326.8,2024
3413,9,CUST-00007,PROD-0002,2024-03-01,,,2024,2,Japan,APAC,Mid-Market,EoP_reversed,-49790.61,2024
3414,9,CUST-00007,PROD-0002,2024-04-01,,,2024,3,Japan,APAC,Mid-Market,EoP_reversed,-52781.88,2024
3415,9,CUST-00007,PROD-0002,2024-05-01,,,2024,4,Japan,APAC,Mid-Market,EoP_reversed,-44257.08,2024
3416,9,CUST-00007,PROD-0002,2024-06-01,,,2024,5,Japan,APAC,Mid-Market,EoP_reversed,-47184.86,2024
3417,9,CUST-00007,PROD-0002,2024-07-01,,,2024,6,Japan,APAC,Mid-Market,EoP_reversed,-46575.46,2024
3418,9,CUST-00007,PROD-0002,2024-08-01,,,2024,7,Japan,APAC,Mid-Market,EoP_reversed,-51602.96,2024
3420,10,CUST-00008,PROD-0004,2024-01-01,,,2024,0,Canada,North America,Enterprise,EoP_reversed,-247940.87,2024
3421,10,CUST-00008,PROD-0004,2024-02-01,,,2024,1,Canada,North America,Enterprise,EoP_reversed,-240720.26,2024
3422,10,CUST-00008,PROD-0004,2024-03-01,,,2024,2,Canada,North America,Enterprise,EoP_reversed,-239272.54,2024
3423,10,CUST-00008,PROD-0004,2024-04-01,,,2024,3,Canada,North America,Enterprise,EoP_reversed,-273198.19,2024
3424,10,CUST-00008,PROD-0004,2024-05-01,,,2024,4,Canada,North America,Enterprise,EoP_reversed,-249011.3,2024
3425,10,CUST-00008,PROD-0004,2024-06-01,,,2024,5,Canada,North America,Enterprise,EoP_reversed,-270079.14,2024
3426,10,CUST-00008,PROD-0004,2024-07-01,,,2024,6,Canada,North America,Enterprise,EoP_reversed,-254411.25,2024
3427,10,CUST-00008,PROD-0004,2024-08-01,,,2024,7,Canada,North America,Enterprise,EoP_reversed,-229236.89,2024
3428,10,CUST-00008,PROD-0004,2024-09-01,,,2024,8,Canada,North America,Enterprise,EoP_reversed,-277027.56,2024
3429,10,CUST-00008,PROD-0004,2024-10-01,,,2024,9,Canada,North America,Enterprise,EoP_reversed,-268803.56,2024
3430,10,CUST-00008,PROD-0004,2024-11-01,,,2024,10,Canada,North America,Enterprise,EoP_reversed,-275501.89,2024
3432,11,CUST-00009,PROD-0003,2024-01-01,,,2024,0,Japan,APAC,SMB,EoP_reversed,-13468.06,2024
3433,11,CUST-00009,PROD-0003,2024-02-01,,,2024,1,Japan,APAC,SMB,EoP_reversed,-13562.94,2024
3434,11,CUST-00009,PROD-0003,2024-03-01,,,2024,2,Japan,APAC,SMB,EoP_reversed,-11710.67,2024
3435,11,CUST-00009,PROD-0003,2024-04-01,,,2024,3,Japan,APAC,SMB,EoP_reversed,-11302.75,2024
3436,11,CUST-00009,PROD-0003,2024-05-01,,,2024,4,Japan,APAC,SMB,EoP_reversed,-12277.5,2024
3437,11,CUST-00009,PROD-0003,2024-06-01,,,2024,5,Japan,APAC,SMB,EoP_reversed,-13623.38,2024
3438,11,CUST-00009,PROD-0003,2024-07-01,,,2024,6,Japan,APAC,SMB,EoP_reversed,-13268.43,2024
3439,11,CUST-00009,PROD-0003,2024-08-01,,,2024,7,Japan,APAC,SMB,EoP_reversed,-12013.47,2024
3440,11,CUST-00009,PROD-0003,2024-09-01,,,2024,8,Japan,APAC,SMB,EoP_reversed,-13046.15,2024
3441,11,CUST-00009,PROD-0003,2024-10-01,,,2024,9,Japan,APAC,SMB,EoP_reversed,-13131.29,2024
3443,12,CUST-00010,PROD-0008,2024-10-01,,,2024,0,Germany,Europe,Mid-Market,EoP_reversed,-98722.85,2024
3444,12,CUST-00010,PROD-0008,2024-11-01,,,2024,1,Germany,Europe,Mid-Market,EoP_reversed,-98003.98,2024
3445,12,CUST-00010,PROD-0008,2024-12-01,,,2024,2,Germany,Europe,Mid-Market,EoP_reversed,-102003.69,2024
3446,12,CUST-00010,PROD-0008,2025-01-01,,,2024,3,Germany,Europe,Mid-Market,EoP_reversed,-88576.57,2025
3447,12,CUST-00010,PROD-0008,2025-02-01,,,2024,4,Germany,Europe,Mid-Market,EoP_reversed,-98819.98,2025
3448,12,CUST-00010,PROD-0008,2025-03-01,,,2024,5,Germany,Europe,Mid-Market,EoP_reversed,-97239.25,2025
3450,13,CUST-00010,PROD-0003,2024-10-01,,,2024,0,Germany,Europe,Mid-Market,EoP_reversed,-26396.25,2024
3451,13,CUST-00010,PROD-0003,2024-11-01,,,2024,1,Germany,Europe,Mid-Market,EoP_reversed,-22139.29,2024
3452,13,CUST-00010,PROD-0003,2024-12-01,,,2024,2,Germany,Europe,Mid-Market,EoP_reversed,-22650.29,2024
3453,13,CUST-00010,PROD-0003,2025-01-01,,,2024,3,Germany,Europe,Mid-Market,EoP_reversed,-24628.33,2025
3454,13,CUST-00010,PROD-0003,2025-02-01,,,2024,4,Germany,Europe,Mid-Market,EoP_reversed,-25015.89,2025
3455,13,CUST-00010,PROD-0003,2025-03-01,,,2024,5,Germany,Europe,Mid-Market,EoP_reversed,-22888.98,2025
3456,13,CUST-00010,PROD-0003,2025-04-01,,,2024,6,Germany,Europe,Mid-Market,EoP_reversed,-22331.56,2025
3457,13,CUST-00010,PROD-0003,2025-05-01,,,2024,7,Germany,Europe,Mid-Market,EoP_reversed,-26055.51,2025
3458,13,CUST-00010,PROD-0003,2025-06-01,,,2024,8,Germany,Europe,Mid-Market,EoP_reversed,-22942.2,2025
3459,13,CUST-00010,PROD-0003,2025-07-01,,,2024,9,Germany,Europe,Mid-Market,EoP_reversed,-24625.83,2025
3460,13,CUST-00010,PROD-0003,2025-08-01,,,2024,10,Germany,Europe,Mid-Market,EoP_reversed,-24746.01,2025
3462,14,CUST-00010,PROD-0004,2024-10-01,,,2024,0,Germany,Europe,Mid-Market,EoP_reversed,-70065.85,2024
3463,14,CUST-00010,PROD-0004,2024-11-01,,,2024,1,Germany,Europe,Mid-Market,EoP_reversed,-66623.48,2024
3464,14,CUST-00010,PROD-0004,2024-12-01,,,2024,2,Germany,Europe,Mid-Market,EoP_reversed,-65854.32,2024
3465,14,CUST-00010,PROD-0004,2025-01-01,,,2024,3,Germany,Europe,Mid-Market,EoP_reversed,-71511.36,2025
3466,14,CUST-00010,PROD-0004,2025-02-01,,,2024,4,Germany,Europe,Mid-Market,EoP_reversed,-66593.24,2025
3467,14,CUST-00010,PROD-0004,2025-03-01,,,2024,5,Germany,Europe,Mid-Market,EoP_reversed,-65921.4,2025
3468,14,CUST-00010,PROD-0004,2025-04-01,,,2024,6,Germany,Europe,Mid-Market,EoP_reversed,-64057.63,2025
3469,14,CUST-00010,PROD-0004,2025-05-01,,,2024,7,Germany,Europe,Mid-Market,EoP_reversed,-71176.26,2025
3470,14,CUST-00010,PROD-0004,2025-06-01,,,2024,8,Germany,Europe,Mid-Market,EoP_reversed,-68571.88,2025
3472,15,CUST-00011,PROD-0001,2024-01-01,,,2024,0,UK,Europe,Enterprise,EoP_reversed,-548845.14,2024
3473,15,CUST-00011,PROD-0001,2024-02-01,,,2024,1,UK,Europe,Enterprise,EoP_reversed,-456689.93,2024
3474,15,CUST-00011,PROD-0001,2024-03-01,,,2024,2,UK,Europe,Enterprise,EoP_reversed,-470659.83,2024
3475,15,CUST-00011,PROD-0001,2024-04-01,,,2024,3,UK,Europe,Enterprise,EoP_reversed,-475857.2,2024
3476,15,CUST-00011,PROD-0001,2024-05-01,,,2024,4,UK,Europe,Enterprise,EoP_reversed,-542570.17,2024
3477,15,CUST-00011,PROD-0001,2024-06-01,,,2024,5,UK,Europe,Enterprise,EoP_reversed,-537337.94,2024
3478,15,CUST-00011,PROD-0001,2024-07-01,,,2024,6,UK,Europe,Enterprise,EoP_reversed,-537178.77,2024
3479,15,CUST-00011,PROD-0001,2024-08-01,,,2024,7,UK,Europe,Enterprise,EoP_reversed,-486275.36,2024
3480,15,CUST-00011,PROD-0001,2024-09-01,,,2024,8,UK,Europe,Enterprise,EoP_reversed,-465126.79,2024
3481,15,CUST-00011,PROD-0001,2024-10-01,,,2024,9,UK,Europe,Enterprise,EoP_reversed,-532632.57,2024
3482,15,CUST-00011,PROD-0001,2024-11-01,,,2024,10,UK,Europe,Enterprise,EoP_reversed,-519630.18,2024
3483,15,CUST-00011,PROD-0001,2024-12-01,,,2024,11,UK,Europe,Enterprise,EoP_reversed,-510456.74,2024
3485,16,CUST-00012,PROD-0005,2024-04-01,,,2024,0,UK,Europe,SMB,EoP_reversed,-8340.44,2024
3486,16,CUST-00012,PROD-0005,2024-05-01,,,2024,1,UK,Europe,SMB,EoP_reversed,-9869.51,2024
3487,16,CUST-00012,PROD-0005,2024-06-01,,,2024,2,UK,Europe,SMB,EoP_reversed,-8395.84,2024
3489,17,CUST-00012,PROD-0009,2024-04-01,,,2024,0,UK,Europe,SMB,EoP_reversed,-7919.84,2024
3490,17,CUST-00012,PROD-0009,2024-05-01,,,2024,1,UK,Europe,SMB,EoP_reversed,-7703.4,2024
3491,17,CUST-00012,PROD-0009,2024-06-01,,,2024,2,UK,Europe,SMB,EoP_reversed,-6840.88,2024
3492,17,CUST-00012,PROD-0009,2024-07-01,,,2024,3,UK,Europe,SMB,EoP_reversed,-7026.49,2024
3493,17,CUST-00012,PROD-0009,2024-08-01,,,2024,4,UK,Europe,SMB,EoP_reversed,-6921.97,2024
3495,18,CUST-00012,PROD-0001,2024-04-01,,,2024,0,UK,Europe,SMB,EoP_reversed,-6044.37,2024
3496,18,CUST-00012,PROD-0001,2024-05-01,,,2024,1,UK,Europe,SMB,EoP_reversed,-5608.48,2024
3497,18,CUST-00012,PROD-0001,2024-06-01,,,2024,2,UK,Europe,SMB,EoP_reversed,-5872.83,2024
3498,18,CUST-00012,PROD-0001,2024-07-01,,,2024,3,UK,Europe,SMB,EoP_reversed,-6363.52,2024
3499,18,CUST-00012,PROD-0001,2024-08-01,,,2024,4,UK,Europe,SMB,EoP_reversed,-6293.79,2024
3500,18,CUST-00012,PROD-0001,2024-09-01,,,2024,5,UK,Europe,SMB,EoP_reversed,-5406.36,2024
3501,18,CUST-00012,PROD-0001,2024-10-01,,,2024,6,UK,Europe,SMB,EoP_reversed,-5796.36,2024
3502,18,CUST-00012,PROD-0001,2024-11-01,,,2024,7,UK,Europe,SMB,EoP_reversed,-5623.43,2024
3504,19,CUST-00013,PROD-0007,2024-09-01,,,2024,0,Canada,North America,Enterprise,EoP_reversed,-432590.44,2024
3505,19,CUST-00013,PROD-0007,2024-10-01,,,2024,1,Canada,North America,Enterprise,EoP_reversed,-395615.77,2024
3506,19,CUST-00013,PROD-0007,2024-11-01,,,2024,2,Canada,North America,Enterprise,EoP_reversed,-393858.32,2024
3508,20,CUST-00013,PROD-0009,2024-09-01,,,2024,0,Canada,North America,Enterprise,EoP_reversed,-109274.82,2024
3509,20,CUST-00013,PROD-0009,2024-10-01,,,2024,1,Canada,North America,Enterprise,EoP_reversed,-104176.75,2024
3510,20,CUST-00013,PROD-0009,2024-11-01,,,2024,2,Canada,North America,Enterprise,EoP_reversed,-93300.24,2024
3512,21,CUST-00014,PROD-0006,2024-06-01,,,2024,0,UK,Europe,Startup,EoP_reversed,-7212.66,2024
3513,21,CUST-00014,PROD-0006,2024-07-01,,,2024,1,UK,Europe,Startup,EoP_reversed,-6775.38,2024
3514,21,CUST-00014,PROD-0006,2024-08-01,,,2024,2,UK,Europe,Startup,EoP_reversed,-7063.23,2024
3515,21,CUST-00014,PROD-0006,2024-09-01,,,2024,3,UK,Europe,Startup,EoP_reversed,-7502.71,2024
3516,21,CUST-00014,PROD-0006,2024-10-01,,,2024,4,UK,Europe,Startup,EoP_reversed,-7641.08,2024
3517,21,CUST-00014,PROD-0006,2024-11-01,,,2024,5,UK,Europe,Startup,EoP_reversed,-7327.89,2024
3519,22,CUST-00014,PROD-0001,2024-06-01,,,2024,0,UK,Europe,Startup,EoP_reversed,-9543.66,2024
3520,22,CUST-00014,PROD-0001,2024-07-01,,,2024,1,UK,Europe,Startup,EoP_reversed,-9255.35,2024
3521,22,CUST-00014,PROD-0001,2024-08-01,,,2024,2,UK,Europe,Startup,EoP_reversed,-9378.47,2024
3522,22,CUST-00014,PROD-0001,2024-09-01,,,2024,3,UK,Europe,Startup,EoP_reversed,-7885.58,2024
3523,22,CUST-00014,PROD-0001,2024-10-01,,,2024,4,UK,Europe,Startup,EoP_reversed,-9126.03,2024
3524,22,CUST-00014,PROD-0001,2024-11-01,,,2024,5,UK,Europe,Startup,EoP_reversed,-8421.3,2024
3526,23,CUST-00015,PROD-0005,2024-03-01,,,2024,0,Canada,North America,SMB,EoP_reversed,-8816.31,2024
3527,23,CUST-00015,PROD-0005,2024-04-01,,,2024,1,Canada,North America,SMB,EoP_reversed,-7871.05,2024
3528,23,CUST-00015,PROD-0005,2024-05-01,,,2024,2,Canada,North America,SMB,EoP_reversed,-7531.52,2024
3529,23,CUST-00015,PROD-0005,2024-06-01,,,2024,3,Canada,North America,SMB,EoP_reversed,-7813.67,2024
3530,23,CUST-00015,PROD-0005,2024-07-01,,,2024,4,Canada,North America,SMB,EoP_reversed,-8038.65,2024
3531,23,CUST-00015,PROD-0005,2024-08-01,,,2024,5,Canada,North America,SMB,EoP_reversed,-8931.2,2024
3532,23,CUST-00015,PROD-0005,2024-09-01,,,2024,6,Canada,North America,SMB,EoP_reversed,-9101.91,2024
3533,23,CUST-00015,PROD-0005,2024-10-01,,,2024,7,Canada,North America,SMB,EoP_reversed,-7956.84,2024
3535,24,CUST-00015,PROD-0004,2024-03-01,,,2024,0,Canada,North America,SMB,EoP_reversed,-9241.75,2024
3536,24,CUST-00015,PROD-0004,2024-04-01,,,2024,1,Canada,North America,SMB,EoP_reversed,-10121.32,2024
3537,24,CUST-00015,PROD-0004,2024-05-01,,,2024,2,Canada,North America,SMB,EoP_reversed,-9569.27,2024
3538,24,CUST-00015,PROD-0004,2024-06-01,,,2024,3,Canada,North America,SMB,EoP_reversed,-11033.05,2024
3540,25,CUST-00016,PROD-0006,2024-01-01,,,2024,0,France,Europe,Enterprise,EoP_reversed,-195503.17,2024
3541,25,CUST-00016,PROD-0006,2024-02-01,,,2024,1,France,Europe,Enterprise,EoP_reversed,-220925.74,2024
3542,25,CUST-00016,PROD-0006,2024-03-01,,,2024,2,France,Europe,Enterprise,EoP_reversed,-206635.63,2024
3543,25,CUST-00016,PROD-0006,2024-04-01,,,2024,3,France,Europe,Enterprise,EoP_reversed,-205938.99,2024
3544,25,CUST-00016,PROD-0006,2024-05-01,,,2024,4,France,Europe,Enterprise,EoP_reversed,-228787.73,2024
3545,25,CUST-00016,PROD-0006,2024-06-01,,,2024,5,France,Europe,Enterprise,EoP_reversed,-223300.73,2024
3547,26,CUST-00016,PROD-0007,2024-01-01,,,2024,0,France,Europe,Enterprise,EoP_reversed,-256777.71,2024
3548,26,CUST-00016,PROD-0007,2024-02-01,,,2024,1,France,Europe,Enterprise,EoP_reversed,-236403.25,2024
3549,26,CUST-00016,PROD-0007,2024-03-01,,,2024,2,France,Europe,Enterprise,EoP_reversed,-250769.69,2024
3550,26,CUST-00016,PROD-0007,2024-04-01,,,2024,3,France,Europe,Enterprise,EoP_reversed,-246114.69,2024
3551,26,CUST-00016,PROD-0007,2024-05-01,,,2024,4,France,Europe,Enterprise,EoP_reversed,-239915.55,2024
3552,26,CUST-00016,PROD-0007,2024-06-01,,,2024,5,France,Europe,Enterprise,EoP_reversed,-249314.99,2024
3553,26,CUST-00016,PROD-0007,2024-07-01,,,2024,6,France,Europe,Enterprise,EoP_reversed,-233507.93,2024
3554,26,CUST-00016,PROD-0007,2024-08-01,,,2024,7,France,Europe,Enterprise,EoP_reversed,-255807.29,2024
3555,26,CUST-00016,PROD-0007,2024-09-01,,,2024,8,France,Europe,Enterprise,EoP_reversed,-221081.38,2024
3556,26,CUST-00016,PROD-0007,2024-10-01,,,2024,9,France,Europe,Enterprise,EoP_reversed,-266454.0,2024
3557,26,CUST-00016,PROD-0007,2024-11-01,,,2024,10,France,Europe,Enterprise,EoP_reversed,-247442.1,2024
3558,26,CUST-00016,PROD-0007,2024-12-01,,,2024,11,France,Europe,Enterprise,EoP_reversed,-256330.06,2024
3560,27,CUST-00016,PROD-0009,2024-01-01,,,2024,0,France,Europe,Enterprise,EoP_reversed,-423431.33,2024
3561,27,CUST-00016,PROD-0009,2024-02-01,,,2024,1,France,Europe,Enterprise,EoP_reversed,-451834.41,2024
3562,27,CUST-00016,PROD-0009,2024-03-01,,,2024,2,France,Europe,Enterprise,EoP_reversed,-487671.11,2024
3563,27,CUST-00016,PROD-0009,2024-04-01,,,2024,3,France,Europe,Enterprise,EoP_reversed,-403602.9,2024
3565,28,CUST-00017,PROD-0005,2024-11-01,,,2024,0,France,Europe,SMB,EoP_reversed,-7812.31,2024
3566,28,CUST-00017,PROD-0005,2024-12-01,,,2024,1,France,Europe,SMB,EoP_reversed,-8766.96,2024
3567,28,CUST-00017,PROD-0005,2025-01-01,,,2024,2,France,Europe,SMB,EoP_reversed,-8469.91,2025
3569,29,CUST-00017,PROD-0009,2024-11-01,,,2024,0,France,Europe,SMB,EoP_reversed,-9176.6,2024
3570,29,CUST-00017,PROD-0009,2024-12-01,,,2024,1,France,Europe,SMB,EoP_reversed,-8924.46,2024
3571,29,CUST-00017,PROD-0009,2025-01-01,,,2024,2,France,Europe,SMB,EoP_reversed,-8284.28,2025
3572,29,CUST-00017,PROD-0009,2025-02-01,,,2024,3,France,Europe,SMB,EoP_reversed,-9119.6,2025
3573,29,CUST-00017,PROD-0009,2025-03-01,,,2024,4,France,Europe,SMB,EoP_reversed,-8615.0,2025
3574,29,CUST-00017,PROD-0009,2025-04-01,,,2024,5,France,Europe,SMB,EoP_reversed,-9266.52,2025
3575,29,CUST-00017,PROD-0009,2025-05-01,,,2024,6,France,Europe,SMB,EoP_reversed,-8252.83,2025
3576,29,CUST-00017,PROD-0009,2025-06-01,,,2024,7,France,Europe,SMB,EoP_reversed,-8950.41,2025
3577,29,CUST-00017,PROD-0009,2025-07-01,,,2024,8,France,Europe,SMB,EoP_reversed,-8662.55,2025
3579,30,CUST-00018,PROD-0010,2024-08-01,,,2024,0,France,Europe,Enterprise,EoP_reversed,-213624.81,2024
3580,30,CUST-00018,PROD-0010,2024-09-01,,,2024,1,France,Europe,Enterprise,EoP_reversed,-210922.17,2024
3581,30,CUST-00018,PROD-0010,2024-10-01,,,2024,2,France,Europe,Enterprise,EoP_reversed,-207775.39,2024
3582,30,CUST-00018,PROD-0010,2024-11-01,,,2024,3,France,Europe,Enterprise,EoP_reversed,-189774.37,2024
3583,30,CUST-00018,PROD-0010,2024-12-01,,,2024,4,France,Europe,Enterprise,EoP_reversed,-188749.68,2024
3584,30,CUST-00018,PROD-0010,2025-01-01,,,2024,5,France,Europe,Enterprise,EoP_reversed,-181732.34,2025
3585,30,CUST-00018,PROD-0010,2025-02-01,,,2024,6,France,Europe,Enterprise,EoP_reversed,-190585.82,2025
3586,30,CUST-00018,PROD-0010,2025-03-01,,,2024,7,France,Europe,Enterprise,EoP_reversed,-199836.02,2025
3587,30,CUST-00018,PROD-0010,2025-04-01,,,2024,8,France,Europe,Enterprise,EoP_reversed,-214882.61,2025
3588,30,CUST-00018,PROD-0010,2025-05-01,,,2024,9,France,Europe,Enterprise,EoP_reversed,-183676.53,2025
3589,30,CUST-00018,PROD-0010,2025-06-01,,,2024,10,France,Europe,Enterprise,EoP_reversed,-197398.07,2025
3590,30,CUST-00018,PROD-0010,2025-07-01,,,2024,11,France,Europe,Enterprise,EoP_reversed,-206046.99,2025
3592,31,CUST-00018,PROD-0008,2024-08-01,,,2024,0,France,Europe,Enterprise,EoP_reversed,-296479.14,2024
3593,31,CUST-00018,PROD-0008,2024-09-01,,,2024,1,France,Europe,Enterprise,EoP_reversed,-305781.49,2024
3594,31,CUST-00018,PROD-0008,2024-10-01,,,2024,2,France,Europe,Enterprise,EoP_reversed,-293243.48,2024
3595,31,CUST-00018,PROD-0008,2024-11-01,,,2024,3,France,Europe,Enterprise,EoP_reversed,-288924.84,2024
